id,data,mes,hora,tipo_ocorrencia,regiao,prioridade,tempo_resposta_min,idade_vitima,status
2469,2025-11-28 11:32:05,Nov,11,Incêndio Florestal,Centro,Média,26,24,Concluído
2470,2025-12-06 11:32:05,Dec,11,Salvamento Aquático,Zona Oeste,Média,18,40,Concluído
2471,2025-08-16 11:32:05,Aug,11,Incêndio em Edifício,Zona Sul,Alta,11,20,Concluído
2472,2025-08-07 11:32:05,Aug,11,APH - Mal Súbito,Zona Norte,Média,8,66,Em Andamento
2473,2025-01-11 11:32:05,Jan,11,Incêndio em Edifício,Zona Norte,Média,18,37,Concluído
2474,2025-12-07 11:32:05,Dec,11,Resgate em Altura,Zona Oeste,Baixa,4,34,Concluído
2475,2025-09-26 11:32:05,Sep,11,Resgate em Altura,Zona Sul,Média,31,20,Concluído
2476,2025-10-30 11:32:05,Oct,11,Incêndio Florestal,Centro,Média,14,32,Concluído
2477,2025-09-22 11:32:05,Sep,11,Incêndio em Edifício,Zona Sul,Alta,10,34,Cancelado
2478,2025-07-30 11:32:05,Jul,11,Incêndio em Edifício,Zona Norte,Alta,12,23,Concluído
2479,2025-05-19 11:32:05,May,11,Resgate em Altura,Zona Norte,Baixa,18,29,Concluído
2480,2025-04-05 11:32:05,Apr,11,Incêndio em Edifício,Zona Sul,Média,42,54,Concluído
2481,2025-07-14 11:32:05,Jul,11,Incêndio em Edifício,Região Metropolitana,Média,18,57,Concluído
2482,2025-11-23 11:32:05,Nov,11,Vazamento de Gás,Zona Oeste,Baixa,39,14,Em Andamento
2483,2025-02-04 11:32:05,Feb,11,APH - Mal Súbito,Zona Sul,Alta,9,39,Em Andamento
2484,2025-04-10 11:32:05,Apr,11,Vazamento de Gás,Zona Sul,Média,14,38,Cancelado
2485,2025-07-14 11:32:05,Jul,11,APH - Mal Súbito,Região Metropolitana,Baixa,3,45,Concluído
2486,2025-01-21 11:32:05,Jan,11,Salvamento Aquático,Zona Oeste,Baixa,27,35,Concluído
2487,2025-08-30 11:32:05,Aug,11,Incêndio Florestal,Zona Oeste,Baixa,9,29,Concluído
2488,2025-04-23 11:32:05,Apr,11,Salvamento Aquático,Região Metropolitana,Média,31,51,Concluído
2489,2025-09-03 11:32:05,Sep,11,APH - Mal Súbito,Região Metropolitana,Média,25,66,Concluído
2490,2025-11-08 11:32:05,Nov,11,Resgate em Altura,Centro,Baixa,27,28,Concluído
2491,2025-03-01 11:32:05,Mar,11,Vazamento de Gás,Zona Sul,Alta,10,57,Concluído
2492,2025-02-16 11:32:05,Feb,11,Incêndio Florestal,Zona Oeste,Alta,7,44,Concluído
2493,2025-10-02 11:32:05,Oct,11,Vazamento de Gás,Zona Oeste,Média,21,45,Concluído
2494,2025-03-11 11:32:05,Mar,11,Incêndio em Edifício,Zona Norte,Alta,9,40,Concluído
2495,2025-03-24 11:32:05,Mar,11,Salvamento Aquático,Zona Norte,Baixa,29,18,Concluído
2496,2025-07-25 11:32:05,Jul,11,Acidente Veicular,Zona Norte,Alta,11,43,Concluído
2497,2025-07-20 11:32:05,Jul,11,Resgate em Altura,Zona Oeste,Média,17,45,Concluído
2498,2025-05-19 11:32:05,May,11,Salvamento Aquático,Zona Norte,Baixa,16,42,Concluído
2499,2025-05-19 11:32:05,May,11,APH - Mal Súbito,Centro,Baixa,18,72,Concluído
2500,2025-02-24 11:32:05,Feb,11,APH - Mal Súbito,Zona Sul,Média,12,37,Concluído
2501,2025-09-30 11:32:05,Sep,11,Vazamento de Gás,Zona Oeste,Baixa,38,40,Concluído
2502,2025-07-04 11:32:05,Jul,11,Resgate em Altura,Zona Norte,Média,9,40,Concluído
2503,2025-06-15 11:32:05,Jun,11,Vazamento de Gás,Zona Sul,Baixa,26,24,Concluído
2504,2025-06-05 11:32:05,Jun,11,Salvamento Aquático,Região Metropolitana,Baixa,34,39,Concluído
2505,2024-12-17 11:32:05,Dec,11,Resgate em Altura,Centro,Média,14,17,Cancelado
2506,2025-05-09 11:32:05,May,11,Resgate em Altura,Região Metropolitana,Baixa,16,29,Concluído
2507,2025-10-20 11:32:05,Oct,11,Salvamento Aquático,Zona Sul,Baixa,29,3,Concluído
2508,2025-06-02 11:32:05,Jun,11,Vazamento de Gás,Zona Oeste,Baixa,11,53,Concluído
2509,2025-02-25 11:32:05,Feb,11,Vazamento de Gás,Centro,Baixa,27,36,Concluído
2510,2025-03-24 11:32:05,Mar,11,Salvamento Aquático,Zona Oeste,Baixa,31,10,Concluído
2511,2025-09-01 11:32:05,Sep,11,Salvamento Aquático,Zona Norte,Média,28,23,Concluído
2512,2025-06-06 11:32:05,Jun,11,Resgate em Altura,Zona Norte,Baixa,17,26,Concluído
2513,2025-01-17 11:32:05,Jan,11,APH - Mal Súbito,Zona Sul,Baixa,27,58,Concluído
2514,2025-03-13 11:32:05,Mar,11,Acidente Veicular,Região Metropolitana,Média,24,45,Concluído
2515,2025-09-27 11:32:05,Sep,11,Incêndio em Edifício,Centro,Alta,7,43,Concluído
2516,2025-07-29 11:32:05,Jul,11,Vazamento de Gás,Centro,Baixa,36,25,Concluído
2517,2025-04-16 11:32:05,Apr,11,Acidente Veicular,Zona Norte,Alta,9,30,Concluído
2518,2025-09-23 11:32:05,Sep,11,Vazamento de Gás,Centro,Média,33,7,Concluído
2519,2025-07-26 11:32:05,Jul,11,Incêndio Florestal,Centro,Média,29,36,Em Andamento
2520,2025-03-25 11:32:05,Mar,11,Resgate em Altura,Zona Sul,Baixa,31,45,Em Andamento
2521,2025-05-11 11:32:05,May,11,Resgate em Altura,Zona Norte,Média,28,39,Concluído
2522,2025-03-28 11:32:05,Mar,11,Incêndio em Edifício,Zona Norte,Alta,7,25,Em Andamento
2523,2025-03-14 11:32:05,Mar,11,Resgate em Altura,Zona Oeste,Média,20,29,Concluído
2524,2025-05-04 11:32:05,May,11,Vazamento de Gás,Região Metropolitana,Baixa,27,27,Concluído
2525,2025-01-20 11:32:05,Jan,11,Acidente Veicular,Centro,Alta,13,36,Concluído
2526,2025-09-16 11:32:05,Sep,11,Incêndio em Edifício,Zona Oeste,Média,42,35,Concluído
2527,2025-05-30 11:32:05,May,11,Vazamento de Gás,Zona Sul,Média,40,42,Concluído
2528,2025-06-25 11:32:05,Jun,11,Resgate em Altura,Zona Norte,Baixa,21,4,Concluído
2529,2025-11-11 11:32:05,Nov,11,Resgate em Altura,Zona Norte,Baixa,17,26,Concluído
2530,2025-03-07 11:32:05,Mar,11,Incêndio em Edifício,Zona Sul,Alta,10,1,Em Andamento
2531,2025-09-30 11:32:05,Sep,11,APH - Mal Súbito,Região Metropolitana,Média,31,77,Concluído
2532,2025-02-06 11:32:05,Feb,11,Incêndio em Edifício,Zona Sul,Alta,10,38,Concluído
2533,2024-12-26 11:32:05,Dec,11,APH - Mal Súbito,Zona Norte,Alta,12,68,Concluído
2534,2025-01-10 11:32:05,Jan,11,Incêndio Florestal,Zona Oeste,Média,12,54,Concluído
2535,2025-11-16 11:32:05,Nov,11,APH - Mal Súbito,Zona Oeste,Alta,7,46,Em Andamento
2536,2024-12-25 11:32:05,Dec,11,Acidente Veicular,Zona Sul,Média,13,19,Em Andamento
2537,2025-05-28 11:32:05,May,11,Resgate em Altura,Zona Sul,Baixa,20,65,Concluído
2538,2025-10-14 11:32:05,Oct,11,APH - Mal Súbito,Zona Sul,Média,9,82,Concluído
2539,2025-11-06 11:32:05,Nov,11,Salvamento Aquático,Zona Norte,Alta,10,41,Concluído
2540,2025-04-17 11:32:05,Apr,11,APH - Mal Súbito,Zona Norte,Média,4,45,Concluído
2541,2025-11-27 11:32:05,Nov,11,Incêndio Florestal,Região Metropolitana,Baixa,27,29,Concluído
2542,2025-06-05 11:32:05,Jun,11,Incêndio Florestal,Região Metropolitana,Baixa,15,30,Concluído
2543,2025-04-26 11:32:05,Apr,11,Vazamento de Gás,Zona Norte,Média,38,22,Concluído
2544,2025-02-06 11:32:05,Feb,11,Incêndio Florestal,Zona Norte,Baixa,5,33,Concluído
2545,2025-07-31 11:32:05,Jul,11,Acidente Veicular,Zona Norte,Média,30,36,Concluído
2546,2025-09-30 11:32:05,Sep,11,Salvamento Aquático,Zona Norte,Baixa,18,28,Concluído
2547,2025-07-12 11:32:05,Jul,11,Incêndio Florestal,Região Metropolitana,Baixa,18,71,Concluído
2548,2025-06-05 11:32:05,Jun,11,Incêndio Florestal,Zona Norte,Baixa,22,52,Concluído
2549,2025-11-09 11:32:05,Nov,11,Resgate em Altura,Zona Sul,Baixa,31,16,Concluído
2550,2025-09-17 11:32:05,Sep,11,Resgate em Altura,Zona Norte,Baixa,17,52,Cancelado
2551,2025-06-18 11:32:05,Jun,11,Acidente Veicular,Região Metropolitana,Alta,11,22,Concluído
2552,2025-06-07 11:32:05,Jun,11,Acidente Veicular,Zona Norte,Média,19,23,Concluído
2553,2025-02-21 11:32:05,Feb,11,Salvamento Aquático,Região Metropolitana,Baixa,27,38,Concluído
2554,2025-10-03 11:32:05,Oct,11,Incêndio em Edifício,Zona Sul,Alta,9,36,Concluído
2555,2025-08-03 11:32:05,Aug,11,Vazamento de Gás,Região Metropolitana,Média,33,51,Concluído
2556,2025-08-12 11:32:05,Aug,11,Vazamento de Gás,Zona Norte,Média,21,27,Concluído
2557,2025-09-24 11:32:05,Sep,11,Incêndio Florestal,Centro,Baixa,11,53,Concluído
2558,2025-01-05 11:32:05,Jan,11,Vazamento de Gás,Centro,Baixa,25,32,Concluído
2559,2025-02-07 11:32:05,Feb,11,Acidente Veicular,Região Metropolitana,Média,23,34,Concluído
2560,2025-03-06 11:32:05,Mar,11,Incêndio em Edifício,Região Metropolitana,Alta,11,28,Concluído
2561,2025-04-11 11:32:05,Apr,11,Resgate em Altura,Região Metropolitana,Média,29,9,Concluído
2562,2025-09-08 11:32:05,Sep,11,Vazamento de Gás,Zona Sul,Alta,15,46,Concluído
2563,2025-09-20 11:32:05,Sep,11,Resgate em Altura,Região Metropolitana,Baixa,24,34,Concluído
2564,2025-01-04 11:32:05,Jan,11,APH - Mal Súbito,Centro,Média,16,57,Concluído
2565,2024-12-27 11:32:05,Dec,11,Incêndio em Edifício,Zona Sul,Alta,11,50,Concluído
2566,2025-02-20 11:32:05,Feb,11,Incêndio Florestal,Zona Oeste,Média,30,8,Concluído
2567,2025-07-19 11:32:05,Jul,11,Resgate em Altura,Zona Sul,Média,30,49,Em Andamento
2568,2025-06-06 11:32:05,Jun,11,APH - Mal Súbito,Região Metropolitana,Média,6,48,Concluído
2569,2025-07-07 11:32:05,Jul,11,Vazamento de Gás,Região Metropolitana,Média,26,35,Concluído
2570,2025-03-17 11:32:05,Mar,11,Incêndio Florestal,Zona Sul,Baixa,13,45,Concluído
2571,2025-06-24 11:32:05,Jun,11,Resgate em Altura,Zona Sul,Média,26,54,Em Andamento
2572,2025-11-18 11:32:05,Nov,11,Acidente Veicular,Centro,Alta,6,44,Concluído
2573,2025-07-08 11:32:05,Jul,11,Incêndio em Edifício,Região Metropolitana,Alta,8,58,Concluído
2574,2025-07-07 11:32:05,Jul,11,Resgate em Altura,Zona Norte,Baixa,32,30,Em Andamento
2575,2025-03-19 11:32:05,Mar,11,Acidente Veicular,Centro,Alta,8,37,Concluído
2576,2025-10-16 11:32:05,Oct,11,Salvamento Aquático,Zona Sul,Baixa,34,38,Concluído
2577,2025-02-23 11:32:05,Feb,11,Salvamento Aquático,Zona Oeste,Baixa,3,34,Concluído
2578,2025-07-02 11:32:05,Jul,11,Acidente Veicular,Região Metropolitana,Média,13,38,Concluído
2579,2025-02-12 11:32:05,Feb,11,APH - Mal Súbito,Centro,Baixa,24,59,Concluído
2580,2025-04-01 11:32:05,Apr,11,Vazamento de Gás,Zona Norte,Baixa,12,28,Cancelado
2581,2025-04-29 11:32:05,Apr,11,APH - Mal Súbito,Região Metropolitana,Média,14,74,Em Andamento
2582,2025-07-08 11:32:05,Jul,11,Acidente Veicular,Zona Norte,Baixa,44,12,Concluído
2583,2025-04-28 11:32:05,Apr,11,Incêndio Florestal,Zona Sul,Baixa,33,29,Concluído
2584,2025-09-13 11:32:05,Sep,11,Incêndio Florestal,Centro,Média,24,28,Concluído
2585,2025-04-28 11:32:05,Apr,11,APH - Mal Súbito,Região Metropolitana,Baixa,36,52,Concluído
2586,2025-05-20 11:32:05,May,11,Vazamento de Gás,Zona Norte,Baixa,13,31,Concluído
2587,2025-02-01 11:32:05,Feb,11,APH - Mal Súbito,Centro,Baixa,28,79,Concluído
2588,2025-11-15 11:32:05,Nov,11,Incêndio Florestal,Zona Norte,Baixa,31,48,Concluído
2589,2025-09-29 11:32:05,Sep,11,Resgate em Altura,Centro,Baixa,33,31,Concluído
2590,2025-02-10 11:32:05,Feb,11,Incêndio Florestal,Zona Oeste,Baixa,17,12,Concluído
2591,2025-05-30 11:32:05,May,11,Acidente Veicular,Zona Oeste,Alta,9,44,Em Andamento
2592,2025-01-13 11:32:05,Jan,11,Salvamento Aquático,Região Metropolitana,Baixa,29,42,Cancelado
2593,2025-09-27 11:32:05,Sep,11,Incêndio em Edifício,Zona Oeste,Alta,11,17,Concluído
2594,2025-11-02 11:32:05,Nov,11,Salvamento Aquático,Zona Oeste,Média,19,49,Concluído
2595,2025-02-20 11:32:05,Feb,11,Incêndio Florestal,Zona Oeste,Baixa,42,31,Concluído
2596,2025-09-26 11:32:05,Sep,11,Acidente Veicular,Zona Norte,Média,25,28,Em Andamento
2597,2025-01-01 11:32:05,Jan,11,APH - Mal Súbito,Centro,Média,18,65,Concluído
2598,2025-11-14 11:32:05,Nov,11,Incêndio Florestal,Região Metropolitana,Alta,12,38,Concluído
2599,2025-05-27 11:32:05,May,11,Resgate em Altura,Região Metropolitana,Baixa,8,48,Concluído
2600,2025-03-06 11:32:05,Mar,11,Resgate em Altura,Zona Oeste,Baixa,32,50,Concluído
2601,2024-12-30 11:32:05,Dec,11,Incêndio em Edifício,Centro,Média,1,31,Concluído
2602,2025-03-09 11:32:05,Mar,11,Vazamento de Gás,Zona Norte,Baixa,7,56,Concluído
2603,2025-02-08 11:32:05,Feb,11,Acidente Veicular,Região Metropolitana,Alta,7,18,Concluído
2604,2025-06-08 11:32:05,Jun,11,Incêndio Florestal,Centro,Média,29,34,Concluído
2605,2025-10-31 11:32:05,Oct,11,Incêndio em Edifício,Centro,Alta,7,30,Concluído
2606,2025-07-07 11:32:05,Jul,11,APH - Mal Súbito,Zona Sul,Baixa,29,31,Concluído
2607,2025-08-03 11:32:05,Aug,11,Incêndio em Edifício,Zona Norte,Média,34,26,Concluído
2608,2025-08-28 11:32:05,Aug,11,Salvamento Aquático,Região Metropolitana,Média,8,17,Concluído
2609,2025-10-17 11:32:05,Oct,11,Incêndio em Edifício,Centro,Média,1,28,Concluído
2610,2025-01-21 11:32:05,Jan,11,Vazamento de Gás,Zona Norte,Baixa,56,50,Em Andamento
2611,2025-10-14 11:32:05,Oct,11,Acidente Veicular,Região Metropolitana,Alta,8,25,Concluído
2612,2025-10-17 11:32:05,Oct,11,Acidente Veicular,Zona Oeste,Média,12,46,Em Andamento
2613,2025-06-03 11:32:05,Jun,11,Resgate em Altura,Zona Sul,Baixa,18,28,Concluído
2614,2025-03-11 11:32:05,Mar,11,Resgate em Altura,Zona Norte,Baixa,18,37,Concluído
2615,2025-06-17 11:32:05,Jun,11,Resgate em Altura,Zona Oeste,Média,29,26,Concluído
2616,2025-10-18 11:32:05,Oct,11,Vazamento de Gás,Zona Oeste,Alta,7,36,Em Andamento
2617,2025-10-05 11:32:05,Oct,11,Incêndio Florestal,Centro,Alta,12,25,Concluído
2618,2025-05-20 11:32:05,May,11,Incêndio Florestal,Centro,Baixa,29,69,Concluído
2619,2025-09-24 11:32:05,Sep,11,APH - Mal Súbito,Região Metropolitana,Baixa,35,65,Concluído
2620,2025-11-23 11:32:05,Nov,11,Incêndio em Edifício,Zona Norte,Alta,13,43,Concluído
2621,2025-03-16 11:32:05,Mar,11,Salvamento Aquático,Zona Norte,Baixa,17,71,Em Andamento
2622,2025-01-09 11:32:05,Jan,11,Acidente Veicular,Região Metropolitana,Alta,9,27,Concluído
2623,2025-05-28 11:32:05,May,11,Salvamento Aquático,Zona Oeste,Baixa,25,40,Concluído
2624,2025-07-21 11:32:05,Jul,11,Incêndio em Edifício,Zona Sul,Média,31,55,Em Andamento
2625,2025-04-25 11:32:05,Apr,11,Acidente Veicular,Região Metropolitana,Alta,6,34,Concluído
2626,2025-03-09 11:32:05,Mar,11,APH - Mal Súbito,Região Metropolitana,Baixa,38,69,Concluído
2627,2025-08-09 11:32:05,Aug,11,Acidente Veicular,Zona Oeste,Alta,8,47,Concluído
2628,2025-08-18 11:32:05,Aug,11,Vazamento de Gás,Região Metropolitana,Baixa,19,34,Concluído
2629,2025-01-10 11:32:05,Jan,11,Vazamento de Gás,Região Metropolitana,Baixa,13,44,Concluído
2630,2025-02-18 11:32:05,Feb,11,APH - Mal Súbito,Zona Oeste,Baixa,20,57,Concluído
2631,2025-10-17 11:32:05,Oct,11,Incêndio em Edifício,Centro,Média,38,58,Concluído
2632,2025-09-12 11:32:05,Sep,11,Incêndio Florestal,Zona Norte,Média,41,33,Em Andamento
2633,2025-10-09 11:32:05,Oct,11,Salvamento Aquático,Zona Sul,Média,24,4,Concluído
2634,2025-11-13 11:32:05,Nov,11,Vazamento de Gás,Região Metropolitana,Baixa,19,31,Concluído
2635,2025-09-28 11:32:05,Sep,11,Incêndio Florestal,Centro,Baixa,36,15,Concluído
2636,2025-09-20 11:32:05,Sep,11,Resgate em Altura,Zona Sul,Baixa,20,17,Concluído
2637,2025-11-27 11:32:05,Nov,11,APH - Mal Súbito,Centro,Baixa,41,33,Cancelado
2638,2025-01-04 11:32:05,Jan,11,Incêndio Florestal,Região Metropolitana,Média,39,8,Concluído
2639,2025-03-31 11:32:05,Mar,11,Resgate em Altura,Zona Oeste,Baixa,24,46,Concluído
2640,2025-07-04 11:32:05,Jul,11,Incêndio em Edifício,Zona Norte,Alta,9,66,Concluído
2641,2025-05-16 11:32:05,May,11,Resgate em Altura,Zona Sul,Baixa,27,44,Concluído
2642,2025-03-26 11:32:05,Mar,11,Resgate em Altura,Zona Norte,Média,16,54,Concluído
2643,2025-04-21 11:32:05,Apr,11,Vazamento de Gás,Zona Norte,Média,29,18,Concluído
2644,2025-12-09 11:32:05,Dec,11,Resgate em Altura,Região Metropolitana,Baixa,13,21,Concluído
2645,2025-06-11 11:32:05,Jun,11,Salvamento Aquático,Zona Sul,Baixa,20,55,Concluído
2646,2025-03-11 11:32:05,Mar,11,Incêndio em Edifício,Zona Sul,Média,32,23,Concluído
2647,2024-12-25 11:32:05,Dec,11,Acidente Veicular,Região Metropolitana,Alta,12,19,Concluído
2648,2025-03-17 11:32:05,Mar,11,Vazamento de Gás,Região Metropolitana,Alta,10,11,Concluído
2649,2025-01-12 11:32:05,Jan,11,APH - Mal Súbito,Centro,Média,34,72,Em Andamento
2650,2025-02-21 11:32:05,Feb,11,Resgate em Altura,Zona Sul,Média,9,49,Em Andamento
2651,2025-11-13 11:32:05,Nov,11,Incêndio em Edifício,Centro,Baixa,26,19,Concluído
2652,2024-12-16 11:32:05,Dec,11,Resgate em Altura,Zona Norte,Alta,9,26,Concluído
2653,2025-04-10 11:32:05,Apr,11,Salvamento Aquático,Zona Oeste,Baixa,34,55,Concluído
2654,2025-02-16 11:32:05,Feb,11,Vazamento de Gás,Zona Sul,Baixa,25,37,Em Andamento
2655,2025-04-18 11:32:05,Apr,11,Incêndio Florestal,Centro,Média,13,44,Concluído
2656,2025-05-03 11:32:05,May,11,APH - Mal Súbito,Zona Sul,Média,22,95,Concluído
2657,2025-09-15 11:32:05,Sep,11,APH - Mal Súbito,Região Metropolitana,Alta,8,93,Concluído
2658,2024-12-16 11:32:05,Dec,11,Resgate em Altura,Zona Oeste,Alta,6,27,Concluído
2659,2025-03-20 11:32:05,Mar,11,Vazamento de Gás,Zona Norte,Baixa,27,41,Concluído
2660,2025-09-13 11:32:05,Sep,11,Acidente Veicular,Zona Sul,Média,17,52,Concluído
2661,2025-01-03 11:32:05,Jan,11,Acidente Veicular,Zona Oeste,Alta,11,34,Em Andamento
2662,2025-07-04 11:32:05,Jul,11,Vazamento de Gás,Zona Oeste,Baixa,25,44,Concluído
2663,2025-09-15 11:32:05,Sep,11,Acidente Veicular,Região Metropolitana,Alta,14,41,Concluído
2664,2024-12-19 11:32:05,Dec,11,Acidente Veicular,Zona Sul,Alta,13,34,Concluído
2665,2025-03-05 11:32:05,Mar,11,Incêndio Florestal,Zona Norte,Alta,11,30,Cancelado
2666,2025-07-03 11:32:05,Jul,11,Vazamento de Gás,Zona Norte,Baixa,26,46,Concluído
2667,2025-03-02 11:32:05,Mar,11,Salvamento Aquático,Zona Norte,Média,39,36,Em Andamento
2668,2025-02-25 11:32:05,Feb,11,Resgate em Altura,Zona Norte,Baixa,13,34,Concluído
2669,2025-01-10 11:32:05,Jan,11,Salvamento Aquático,Zona Oeste,Média,29,35,Cancelado
2670,2025-02-07 11:32:05,Feb,11,Incêndio Florestal,Centro,Média,46,43,Concluído
2671,2025-05-27 11:32:05,May,11,Vazamento de Gás,Zona Oeste,Baixa,27,53,Concluído
2672,2025-03-19 11:32:05,Mar,11,APH - Mal Súbito,Região Metropolitana,Baixa,45,58,Concluído
2673,2025-02-09 11:32:05,Feb,11,Resgate em Altura,Região Metropolitana,Baixa,29,31,Concluído
2674,2025-04-28 11:32:05,Apr,11,APH - Mal Súbito,Zona Sul,Média,41,70,Concluído
2675,2025-12-02 11:32:05,Dec,11,Vazamento de Gás,Zona Norte,Baixa,20,48,Concluído
2676,2025-08-11 11:32:05,Aug,11,Vazamento de Gás,Zona Norte,Média,38,22,Concluído
2677,2025-08-02 11:32:05,Aug,11,Resgate em Altura,Região Metropolitana,Baixa,26,46,Concluído
2678,2025-06-08 11:32:05,Jun,11,Incêndio Florestal,Zona Sul,Baixa,19,35,Cancelado
2679,2024-12-22 11:32:05,Dec,11,Incêndio em Edifício,Zona Oeste,Alta,9,27,Concluído
2680,2025-08-23 11:32:05,Aug,11,Acidente Veicular,Região Metropolitana,Alta,10,42,Concluído
2681,2025-08-21 11:32:05,Aug,11,Vazamento de Gás,Zona Sul,Baixa,32,34,Concluído
2682,2025-04-05 11:32:05,Apr,11,Incêndio Florestal,Zona Norte,Média,12,54,Em Andamento
2683,2025-02-18 11:32:05,Feb,11,Vazamento de Gás,Zona Sul,Média,28,35,Concluído
2684,2025-07-10 11:32:05,Jul,11,Salvamento Aquático,Região Metropolitana,Média,19,29,Em Andamento
2685,2025-02-08 11:32:05,Feb,11,Resgate em Altura,Zona Oeste,Baixa,44,18,Cancelado
2686,2025-04-06 11:32:05,Apr,11,Salvamento Aquático,Zona Norte,Média,33,28,Concluído
2687,2025-05-07 11:32:05,May,11,Incêndio em Edifício,Região Metropolitana,Baixa,6,13,Concluído
2688,2025-08-21 11:32:05,Aug,11,Incêndio em Edifício,Região Metropolitana,Média,6,43,Concluído
2689,2025-06-28 11:32:05,Jun,11,Salvamento Aquático,Zona Sul,Média,20,15,Em Andamento
2690,2025-07-27 11:32:05,Jul,11,Resgate em Altura,Zona Oeste,Baixa,17,8,Concluído
2691,2025-03-14 11:32:05,Mar,11,Acidente Veicular,Centro,Alta,10,23,Concluído
2692,2025-03-23 11:32:05,Mar,11,Vazamento de Gás,Zona Oeste,Média,20,40,Concluído
2693,2025-04-13 11:32:05,Apr,11,Acidente Veicular,Zona Norte,Média,20,38,Concluído
2694,2025-03-13 11:32:05,Mar,11,Resgate em Altura,Região Metropolitana,Média,15,36,Concluído
2695,2025-05-26 11:32:05,May,11,Acidente Veicular,Região Metropolitana,Alta,8,20,Concluído
2696,2025-03-25 11:32:05,Mar,11,APH - Mal Súbito,Zona Sul,Média,15,76,Em Andamento
2697,2025-10-16 11:32:05,Oct,11,APH - Mal Súbito,Zona Sul,Baixa,19,91,Concluído
2698,2025-11-16 11:32:05,Nov,11,Incêndio Florestal,Zona Sul,Baixa,32,12,Concluído
2699,2025-01-06 11:32:05,Jan,11,Acidente Veicular,Centro,Média,22,26,Concluído
2700,2025-06-11 11:32:05,Jun,11,Resgate em Altura,Centro,Média,15,38,Concluído
2701,2025-05-31 11:32:05,May,11,Incêndio Florestal,Zona Sul,Média,27,21,Concluído
2702,2025-01-04 11:32:05,Jan,11,Salvamento Aquático,Zona Norte,Média,18,26,Concluído
2703,2025-10-26 11:32:05,Oct,11,APH - Mal Súbito,Zona Norte,Média,38,65,Concluído
2704,2025-08-30 11:32:05,Aug,11,Vazamento de Gás,Centro,Média,33,15,Em Andamento
2705,2025-02-01 11:32:05,Feb,11,Resgate em Altura,Região Metropolitana,Média,37,18,Concluído
2706,2025-02-02 11:32:05,Feb,11,Acidente Veicular,Centro,Alta,11,20,Concluído
2707,2025-08-24 11:32:05,Aug,11,Salvamento Aquático,Zona Norte,Baixa,8,45,Concluído
2708,2025-06-12 11:32:05,Jun,11,Acidente Veicular,Região Metropolitana,Alta,8,20,Concluído
2709,2025-03-04 11:32:05,Mar,11,APH - Mal Súbito,Zona Norte,Média,40,52,Concluído
2710,2025-05-08 11:32:05,May,11,APH - Mal Súbito,Zona Oeste,Alta,5,40,Concluído
2711,2025-03-17 11:32:05,Mar,11,Vazamento de Gás,Região Metropolitana,Baixa,15,28,Concluído
2712,2025-08-12 11:32:05,Aug,11,APH - Mal Súbito,Região Metropolitana,Baixa,37,96,Concluído
2713,2025-10-27 11:32:05,Oct,11,Acidente Veicular,Região Metropolitana,Alta,11,35,Concluído
2714,2025-06-28 11:32:05,Jun,11,APH - Mal Súbito,Zona Norte,Baixa,25,71,Concluído
2715,2025-01-06 11:32:05,Jan,11,Acidente Veicular,Zona Sul,Alta,13,32,Concluído
2716,2025-04-30 11:32:05,Apr,11,Resgate em Altura,Centro,Média,16,37,Concluído
2717,2025-01-18 11:32:05,Jan,11,Incêndio em Edifício,Zona Norte,Alta,12,34,Concluído
2718,2025-04-23 11:32:05,Apr,11,APH - Mal Súbito,Região Metropolitana,Média,11,68,Concluído
2719,2025-08-30 11:32:05,Aug,11,Resgate em Altura,Zona Norte,Média,3,30,Concluído
2720,2025-06-04 11:32:05,Jun,11,Incêndio Florestal,Região Metropolitana,Média,17,32,Cancelado
